frame,id,cx,cy,x,y,w,h,proc_ms
26,0,853,258,815,246,77,24,172.445
27,0,853,258,815,246,77,24,6.954
28,0,853,258,815,246,77,24,6.925
29,0,853,258,815,246,77,24,6.144
30,0,853,258,815,246,77,24,105.503
31,0,853,258,815,246,77,24,5.888
32,0,853,258,815,246,77,24,5.394
33,0,853,258,815,246,77,24,5.817
34,0,853,258,815,246,77,24,4.872
35,0,853,258,815,246,77,24,5.648
36,0,853,258,815,246,77,24,5.243
37,0,853,258,815,246,77,24,5.564
38,0,853,258,815,246,77,24,5.335
39,0,853,258,815,246,77,24,5.443
40,0,853,258,815,246,77,24,138.149
41,0,853,258,815,246,77,24,6.033
42,0,853,258,815,246,77,24,5.802
43,0,853,258,815,246,77,24,5.417
44,0,853,258,815,246,77,24,4.938
45,0,853,258,815,246,77,24,5.669
46,0,853,258,815,246,77,24,6.322
47,0,853,258,815,246,77,24,4.931
48,0,853,258,815,246,77,24,5.351
49,0,853,258,815,246,77,24,5.866
50,0,853,258,815,246,77,24,109.153
51,0,853,258,815,246,77,24,5.807
52,0,853,258,815,246,77,24,6.177
53,0,853,258,815,246,77,24,6.396
54,0,853,258,815,246,77,24,4.935
55,0,853,258,815,246,77,24,5.48
56,0,853,258,815,246,77,24,5.506
57,0,853,258,815,246,77,24,6.081
58,0,853,258,815,246,77,24,4.958
59,0,853,258,815,246,77,24,5.443
60,0,853,258,815,246,77,24,116.425
61,0,853,258,815,246,77,24,4.955
62,0,853,258,815,246,77,24,4.998
63,0,853,258,815,246,77,24,5.308
64,0,853,258,815,246,77,24,5.58
65,0,853,258,815,246,77,24,5.31
66,0,853,258,815,246,77,24,4.932
67,0,853,258,815,246,77,24,5.023
68,0,853,258,815,246,77,24,5.584
69,0,853,258,815,246,77,24,6.125
70,0,853,258,815,246,77,24,104.374
71,0,853,258,815,246,77,24,7.081
72,0,853,258,815,246,77,24,6.073
73,0,853,258,815,246,77,24,6.348
74,0,853,258,815,246,77,24,6.986
75,0,853,258,815,246,77,24,4.926
76,0,853,258,815,246,77,24,8.787
77,0,853,258,815,246,77,24,6.463
78,0,853,258,815,246,77,24,6.423
79,0,853,258,815,246,77,24,4.948
80,0,853,258,815,246,77,24,86.08
81,0,853,258,815,246,77,24,6.698
82,0,853,258,815,246,77,24,5.791
83,0,853,258,815,246,77,24,5.434
84,0,853,258,815,246,77,24,5.514
85,0,853,258,815,246,77,24,6.913
86,0,853,258,815,246,77,24,5.279
87,0,853,258,815,246,77,24,8.987
88,0,853,258,815,246,77,24,5.261
89,0,853,258,815,246,77,24,6.477
90,0,853,258,815,246,77,24,112.177
91,0,853,258,815,246,77,24,6.318
92,0,853,258,815,246,77,24,5.77
93,0,853,258,815,246,77,24,4.863
94,0,853,258,815,246,77,24,5.583
95,0,853,258,815,246,77,24,4.954
96,0,853,258,815,246,77,24,5.658
97,0,853,258,815,246,77,24,5.718
98,0,853,258,815,246,77,24,5.645
99,0,853,258,815,246,77,24,5.102
100,0,853,258,815,246,77,24,96.338
101,0,853,258,815,246,77,24,5.006
102,0,853,258,815,246,77,24,5.672
103,0,853,258,815,246,77,24,5.927
104,0,853,258,815,246,77,24,6.915
105,0,853,258,815,246,77,24,6.753
106,0,853,258,815,246,77,24,7.456
107,0,853,258,815,246,77,24,6.677
108,0,853,258,815,246,77,24,7.759
109,0,853,258,815,246,77,24,6.293
110,0,853,258,815,246,77,24,110.515
111,0,853,258,815,246,77,24,6.016
112,0,853,258,815,246,77,24,5.736
113,0,853,258,815,246,77,24,5.658
114,0,853,258,815,246,77,24,5.634
115,0,853,258,815,246,77,24,5.639
116,0,853,258,815,246,77,24,6.187
117,0,853,258,815,246,77,24,5.715
118,0,853,258,815,246,77,24,6.524
119,0,853,258,815,246,77,24,5.905
120,0,853,258,815,246,77,24,110.371
121,0,853,258,815,246,77,24,5.308
122,0,853,258,815,246,77,24,5.326
123,0,853,258,815,246,77,24,5.15
124,0,853,258,815,246,77,24,5.745
125,0,853,258,815,246,77,24,5.528
126,0,853,258,815,246,77,24,5.509
127,0,853,258,815,246,77,24,5.333
128,0,853,258,815,246,77,24,6.499
129,0,853,258,815,246,77,24,5.575
130,0,853,258,815,246,77,24,119.907
131,0,853,258,815,246,77,24,6.761
132,0,853,258,815,246,77,24,6.734
133,0,853,258,815,246,77,24,6.432
134,0,853,258,815,246,77,24,6.508
135,0,853,258,815,246,77,24,7.643
136,0,853,258,815,246,77,24,6.574
137,0,853,258,815,246,77,24,6.24
138,0,853,258,815,246,77,24,6.385
139,0,853,258,815,246,77,24,6.914
140,0,853,258,815,246,77,24,145.208
141,0,853,258,815,246,77,24,6.427
142,0,853,258,815,246,77,24,6.065
143,0,853,258,815,246,77,24,5.778
144,0,853,258,815,246,77,24,5.348
145,0,853,258,815,246,77,24,6.45
146,0,853,258,815,246,77,24,5.84
147,0,853,258,815,246,77,24,5.857
148,0,853,258,815,246,77,24,5.502
149,0,853,258,815,246,77,24,5.25
150,0,853,258,815,246,77,24,139.063
151,0,853,258,815,246,77,24,6.813
152,0,853,258,815,246,77,24,7.358
153,0,853,258,815,246,77,24,6.741
154,0,853,258,815,246,77,24,6.504
155,0,853,258,815,246,77,24,5.587
156,0,853,258,815,246,77,24,5.863
157,0,853,258,815,246,77,24,5.97
158,0,853,258,815,246,77,24,6.019
159,0,853,258,815,246,77,24,5.214
160,0,853,258,815,246,77,24,110.447
161,0,853,258,815,246,77,24,6.221
162,0,853,258,815,246,77,24,5.987
163,0,853,258,815,246,77,24,5.266
164,0,853,258,815,246,77,24,5.635
165,0,853,258,815,246,77,24,5.377
166,0,853,258,815,246,77,24,5.415
167,0,853,258,815,246,77,24,6.486
168,0,853,258,815,246,77,24,6.014
169,0,853,258,815,246,77,24,5.772
170,0,853,258,815,246,77,24,103.38
171,0,853,258,815,246,77,24,5.629
172,0,853,258,815,246,77,24,8.043
173,0,853,258,815,246,77,24,6.714
174,0,853,258,815,246,77,24,5.302
175,0,853,258,815,246,77,24,5.434
176,0,853,258,815,246,77,24,6.292
177,0,853,258,815,246,77,24,5.65
178,0,853,258,815,246,77,24,5.496
179,0,853,258,815,246,77,24,5.264
180,0,853,258,815,246,77,24,171.86
181,0,853,258,815,246,77,24,5.872
182,0,853,258,815,246,77,24,6.688
183,0,853,258,815,246,77,24,7.42
184,0,853,258,815,246,77,24,6.641
185,0,853,258,815,246,77,24,7.998
186,0,853,258,815,246,77,24,7.799
187,0,853,258,815,246,77,24,6.492
188,0,853,258,815,246,77,24,6.521
189,0,853,258,815,246,77,24,7.257
190,0,853,258,815,246,77,24,126.919
191,0,853,258,815,246,77,24,6.598
192,0,853,258,815,246,77,24,6.62
193,0,853,258,815,246,77,24,5.93
194,0,853,258,815,246,77,24,5.933
195,0,853,258,815,246,77,24,6.165
196,0,853,258,815,246,77,24,5.451
197,0,853,258,815,246,77,24,5.742
198,0,853,258,815,246,77,24,7.709
199,0,853,258,815,246,77,24,8.056
200,0,853,258,815,246,77,24,161.167
201,0,853,258,815,246,77,24,5.624
202,0,853,258,815,246,77,24,5.657
203,0,853,258,815,246,77,24,5.984
204,0,853,258,815,246,77,24,5.916
205,0,853,258,815,246,77,24,5.891
206,0,853,258,815,246,77,24,6.259
207,0,853,258,815,246,77,24,6.667
208,0,853,258,815,246,77,24,5.972
209,0,853,258,815,246,77,24,5.367
210,0,853,258,815,246,77,24,126.846
211,0,853,258,815,246,77,24,5.43
212,0,853,258,815,246,77,24,6.004
213,0,853,258,815,246,77,24,7.863
214,0,853,258,815,246,77,24,5.264
215,0,853,258,815,246,77,24,5.61
216,0,853,258,815,246,77,24,5.475
217,0,853,258,815,246,77,24,6.078
218,0,853,258,815,246,77,24,6.312
219,0,853,258,815,246,77,24,6.111
220,0,853,258,815,246,77,24,138.24
221,0,853,258,815,246,77,24,5.57
222,0,853,258,815,246,77,24,5.164
223,0,853,258,815,246,77,24,5.501
224,0,853,258,815,246,77,24,5.558
225,0,853,258,815,246,77,24,5.602
226,0,853,258,815,246,77,24,5.644
227,0,853,258,815,246,77,24,6.075
228,0,853,258,815,246,77,24,5.875
229,0,853,258,815,246,77,24,5.879
230,0,853,258,815,246,77,24,86.876
231,0,853,258,815,246,77,24,6.202
232,0,853,258,815,246,77,24,5.358
233,0,853,258,815,246,77,24,5.13
234,0,853,258,815,246,77,24,4.883
235,0,853,258,815,246,77,24,5.582
236,0,853,258,815,246,77,24,5.026
237,0,853,258,815,246,77,24,6.043
238,0,853,258,815,246,77,24,6.329
239,0,853,258,815,246,77,24,5.302
240,0,853,258,815,246,77,24,105.964
241,0,853,258,815,246,77,24,5.479
242,0,853,258,815,246,77,24,5.805
243,0,853,258,815,246,77,24,5.08
244,0,853,258,815,246,77,24,5.624
245,0,853,258,815,246,77,24,4.962
246,0,853,258,815,246,77,24,5.428
247,0,853,258,815,246,77,24,5.498
248,0,853,258,815,246,77,24,5.423
249,0,853,258,815,246,77,24,6.003
250,0,853,258,815,246,77,24,133.231
251,0,853,258,815,246,77,24,6.152
252,0,853,258,815,246,77,24,5.057
253,0,853,258,815,246,77,24,5.815
254,0,853,258,815,246,77,24,5.531
255,0,853,258,815,246,77,24,5.619
256,0,853,258,815,246,77,24,5.248
257,0,853,258,815,246,77,24,5.422
258,0,853,258,815,246,77,24,5.525
259,0,853,258,815,246,77,24,5.986
260,0,853,258,815,246,77,24,113.682
261,0,853,258,815,246,77,24,5.098
262,0,853,258,815,246,77,24,4.842
263,0,853,258,815,246,77,24,5.874
264,0,853,258,815,246,77,24,4.978
265,0,853,258,815,246,77,24,5.748
266,0,853,258,815,246,77,24,5.329
267,0,853,258,815,246,77,24,5.991
268,0,853,258,815,246,77,24,5.597
269,0,853,258,815,246,77,24,5.671
270,0,853,258,815,246,77,24,109.334
271,0,853,258,815,246,77,24,5.706
272,0,853,258,815,246,77,24,4.947
273,0,853,258,815,246,77,24,6.803
274,0,853,258,815,246,77,24,5.194
275,0,853,258,815,246,77,24,5.649
276,0,853,258,815,246,77,24,5.489
277,0,853,258,815,246,77,24,4.928
278,0,853,258,815,246,77,24,5.532
279,0,853,258,815,246,77,24,4.974
280,0,853,258,815,246,77,24,95.001
281,0,853,258,815,246,77,24,6.471
282,0,853,258,815,246,77,24,6.399
283,0,853,258,815,246,77,24,4.934
284,0,853,258,815,246,77,24,5.337
285,0,853,258,815,246,77,24,5.004
286,0,853,258,815,246,77,24,4.743
287,0,853,258,815,246,77,24,5.627
288,0,853,258,815,246,77,24,5.677
289,0,853,258,815,246,77,24,5.746
290,0,853,258,815,246,77,24,113.721
291,0,853,258,815,246,77,24,5.782
292,0,853,258,815,246,77,24,5.04
293,0,853,258,815,246,77,24,5.043
294,0,853,258,815,246,77,24,6.094
295,0,853,258,815,246,77,24,6.049
296,0,853,258,815,246,77,24,5.874
297,0,853,258,815,246,77,24,6.585
298,0,853,258,815,246,77,24,5.96
299,0,853,258,815,246,77,24,5.44
300,0,853,258,815,246,77,24,130.316
301,0,853,258,815,246,77,24,5.737
302,0,853,258,815,246,77,24,5.04
303,0,853,258,815,246,77,24,5.71
304,0,853,258,815,246,77,24,5.41
305,0,853,258,815,246,77,24,5.579
306,0,853,258,815,246,77,24,6.78
307,0,853,258,815,246,77,24,5.398
308,0,853,258,815,246,77,24,5.634
309,0,853,258,815,246,77,24,5.755
310,0,853,258,815,246,77,24,109.515
311,0,853,258,815,246,77,24,6.058
312,0,853,258,815,246,77,24,7.048
313,0,853,258,815,246,77,24,5.107
314,0,853,258,815,246,77,24,4.933
315,0,853,258,815,246,77,24,5.791
316,0,853,258,815,246,77,24,6.399
317,0,853,258,815,246,77,24,5.127
318,0,853,258,815,246,77,24,4.933
319,0,853,258,815,246,77,24,5.876
320,0,853,258,815,246,77,24,129.672
321,0,853,258,815,246,77,24,5.552
322,0,853,258,815,246,77,24,6.624
323,0,853,258,815,246,77,24,6.233
324,0,853,258,815,246,77,24,5.385
325,0,853,258,815,246,77,24,5.129
326,0,853,258,815,246,77,24,5.763
327,0,853,258,815,246,77,24,5.229
328,0,853,258,815,246,77,24,5.636
329,0,853,258,815,246,77,24,5.572
330,0,853,258,815,246,77,24,122.541
331,0,853,258,815,246,77,24,6.252
332,0,853,258,815,246,77,24,5.449
333,0,853,258,815,246,77,24,6.541
334,0,853,258,815,246,77,24,6.915
335,0,853,258,815,246,77,24,5.857
336,0,853,258,815,246,77,24,6.363
337,0,853,258,815,246,77,24,6.235
338,0,853,258,815,246,77,24,6.196
339,0,853,258,815,246,77,24,5.492
340,0,853,258,815,246,77,24,194.323
341,0,853,258,815,246,77,24,5.574
342,0,853,258,815,246,77,24,6.059
343,0,853,258,815,246,77,24,6.303
344,0,853,258,815,246,77,24,16.769
345,0,853,258,815,246,77,24,5.405
346,0,853,258,815,246,77,24,5.45
347,0,853,258,815,246,77,24,5.093
348,0,853,258,815,246,77,24,5.018
349,0,853,258,815,246,77,24,5.712
350,0,853,258,815,246,77,24,108.411
351,0,853,258,815,246,77,24,7.011
352,0,853,258,815,246,77,24,8.336
353,0,853,258,815,246,77,24,6.518
354,0,853,258,815,246,77,24,6.934
355,0,853,258,815,246,77,24,6.003
356,0,853,258,815,246,77,24,6.282
357,0,853,258,815,246,77,24,7.175
358,0,853,258,815,246,77,24,5.886
359,0,853,258,815,246,77,24,6.211
360,0,853,258,815,246,77,24,120.218
361,0,853,258,815,246,77,24,6.495
362,0,853,258,815,246,77,24,6.068
363,0,853,258,815,246,77,24,5.686
364,0,853,258,815,246,77,24,5.772
365,0,853,258,815,246,77,24,5.751
366,0,853,258,815,246,77,24,6.957
367,0,853,258,815,246,77,24,6.62
368,0,853,258,815,246,77,24,5.812
369,0,853,258,815,246,77,24,5.255
370,0,853,258,815,246,77,24,125.511
371,0,853,258,815,246,77,24,6.045
372,0,853,258,815,246,77,24,5.085
373,0,853,258,815,246,77,24,6.054
374,0,853,258,815,246,77,24,4.919
375,0,853,258,815,246,77,24,5.637
376,0,853,258,815,246,77,24,5.479
377,0,853,258,815,246,77,24,5.572
378,0,853,258,815,246,77,24,5.55
379,0,853,258,815,246,77,24,5.655
380,0,853,258,815,246,77,24,152.679
381,0,853,258,815,246,77,24,4.967
382,0,853,258,815,246,77,24,5.907
383,0,853,258,815,246,77,24,6.479
384,0,853,258,815,246,77,24,5.162
385,0,853,258,815,246,77,24,5.033
386,0,853,258,815,246,77,24,5.77
387,0,853,258,815,246,77,24,6.069
388,0,853,258,815,246,77,24,5.448
389,0,853,258,815,246,77,24,4.936
390,0,853,258,815,246,77,24,116.445
391,0,853,258,815,246,77,24,6.117
392,0,853,258,815,246,77,24,5.677
393,0,853,258,815,246,77,24,5.958
394,0,853,258,815,246,77,24,5.8
395,0,853,258,815,246,77,24,5.875
396,0,853,258,815,246,77,24,5.764
397,0,853,258,815,246,77,24,5.652
398,0,853,258,815,246,77,24,5.346
399,0,853,258,815,246,77,24,5.567
400,0,853,258,815,246,77,24,153.937
401,0,853,258,815,246,77,24,5.881
402,0,853,258,815,246,77,24,5.98
403,0,853,258,815,246,77,24,7.981
404,0,853,258,815,246,77,24,5.779
405,0,853,258,815,246,77,24,5.694
406,0,853,258,815,246,77,24,5.26
407,0,853,258,815,246,77,24,5.389
408,0,853,258,815,246,77,24,4.923
409,0,853,258,815,246,77,24,5.708
410,0,853,258,815,246,77,24,136.223
411,0,853,258,815,246,77,24,5.686
412,0,853,258,815,246,77,24,5.306
413,0,853,258,815,246,77,24,6.133
414,0,853,258,815,246,77,24,6.153
415,0,853,258,815,246,77,24,6.153
416,0,853,258,815,246,77,24,5.697
417,0,853,258,815,246,77,24,5.713
418,0,853,258,815,246,77,24,5.462
419,0,853,258,815,246,77,24,5.598
420,0,853,258,815,246,77,24,115.124
421,0,853,258,815,246,77,24,5.904
422,0,853,258,815,246,77,24,7.009
423,0,853,258,815,246,77,24,6.817
424,0,853,258,815,246,77,24,6.217
425,0,853,258,815,246,77,24,6.623
426,0,853,258,815,246,77,24,6.438
427,0,853,258,815,246,77,24,5.995
428,0,853,258,815,246,77,24,5.72
429,0,853,258,815,246,77,24,5.388
430,0,853,258,815,246,77,24,108.947
431,0,853,258,815,246,77,24,5.439
432,0,853,258,815,246,77,24,5.258
433,0,853,258,815,246,77,24,5.39
434,0,853,258,815,246,77,24,6.695
435,0,853,258,815,246,77,24,6.464
436,0,853,258,815,246,77,24,6.257
437,0,853,258,815,246,77,24,7.245
438,0,853,258,815,246,77,24,8.517
439,0,853,258,815,246,77,24,6.556
440,0,853,258,815,246,77,24,140.67
441,0,853,258,815,246,77,24,6.605
442,0,853,258,815,246,77,24,5.957
443,0,853,258,815,246,77,24,6.475
444,0,853,258,815,246,77,24,5.302
445,0,853,258,815,246,77,24,5.102
446,0,853,258,815,246,77,24,4.967
447,0,853,258,815,246,77,24,5.426
448,0,853,258,815,246,77,24,5.099
449,0,853,258,815,246,77,24,6.557
450,0,853,258,815,246,77,24,135.177
451,0,853,258,815,246,77,24,7.677
452,0,853,258,815,246,77,24,6.333
453,0,853,258,815,246,77,24,5.931
454,0,853,258,815,246,77,24,5.876
455,0,853,258,815,246,77,24,5.589
456,0,853,258,815,246,77,24,4.917
457,0,853,258,815,246,77,24,5.541
458,0,853,258,815,246,77,24,5.35
459,0,853,258,815,246,77,24,6.055
460,0,853,258,815,246,77,24,116.447
461,0,853,258,815,246,77,24,7.57
462,0,853,258,815,246,77,24,5.638
463,0,853,258,815,246,77,24,5.143
464,0,853,258,815,246,77,24,5.098
465,0,853,258,815,246,77,24,5.734
466,0,853,258,815,246,77,24,5.382
467,0,853,258,815,246,77,24,5.079
468,0,853,258,815,246,77,24,5.63
469,0,853,258,815,246,77,24,5.642
470,0,853,258,815,246,77,24,109.692
471,0,853,258,815,246,77,24,5.555
