frame,id,cx,cy,x,y,w,h,proc_ms
5,0,188,605,153,571,71,69,314.2
6,0,188,605,153,571,71,69,14.116
7,0,188,605,153,571,71,69,12.5
8,0,188,605,153,571,71,69,12.125
9,0,188,605,153,571,71,69,13.731
10,0,188,605,153,571,71,69,208.261
11,0,188,605,153,571,71,69,13.282
12,0,188,605,153,571,71,69,12.285
13,0,188,605,153,571,71,69,11.177
14,0,188,605,153,571,71,69,12.386
15,0,188,605,153,571,71,69,11.099
16,0,188,605,153,571,71,69,11.75
17,0,188,605,153,571,71,69,10.861
18,0,188,605,153,571,71,69,13.231
19,0,188,605,153,571,71,69,11.09
20,0,188,605,153,571,71,69,232.511
21,0,188,605,153,571,71,69,11.398
22,0,188,605,153,571,71,69,10.963
23,0,188,605,153,571,71,69,10.798
24,0,188,605,153,571,71,69,22.061
25,0,188,605,153,571,71,69,12.861
26,0,188,605,153,571,71,69,11.024
27,0,188,605,153,571,71,69,11.473
28,0,188,605,153,571,71,69,11.862
29,0,188,605,153,571,71,69,11.288
30,0,188,605,153,571,71,69,213.705
31,0,188,605,153,571,71,69,12.234
32,0,188,605,153,571,71,69,11.6
33,0,188,605,153,571,71,69,11.055
34,0,188,605,153,571,71,69,10.68
35,0,188,605,153,571,71,69,12.052
36,0,188,605,153,571,71,69,10.898
37,0,188,605,153,571,71,69,13.675
38,0,188,605,153,571,71,69,14.758
39,0,188,605,153,571,71,69,14.96
40,0,188,605,153,571,71,69,203.913
41,0,188,605,153,571,71,69,11.311
42,0,188,605,153,571,71,69,11.112
43,0,188,605,153,571,71,69,10.64
44,0,188,605,153,571,71,69,10.707
45,0,188,605,153,571,71,69,12.101
46,0,188,605,153,571,71,69,11.141
47,0,188,605,153,571,71,69,10.998
48,0,188,605,153,571,71,69,12.61
49,0,188,605,153,571,71,69,11.596
50,0,188,605,153,571,71,69,225.841
51,0,188,605,153,571,71,69,10.734
52,0,188,605,153,571,71,69,10.578
53,0,188,605,153,571,71,69,14.18
54,0,188,605,153,571,71,69,14.762
55,0,188,605,153,571,71,69,12.537
56,0,188,605,153,571,71,69,14.12
57,0,188,605,153,571,71,69,11.735
58,0,188,605,153,571,71,69,11.267
59,0,188,605,153,571,71,69,10.777
60,0,188,605,153,571,71,69,164.04
61,0,188,605,153,571,71,69,10.988
62,0,188,605,153,571,71,69,12.838
63,0,188,605,153,571,71,69,11.19
64,0,188,605,153,571,71,69,12.215
65,0,188,605,153,571,71,69,10.995
66,0,188,605,153,571,71,69,11.739
67,0,188,605,153,571,71,69,11.023
68,0,188,605,153,571,71,69,11.369
69,0,188,605,153,571,71,69,11.151
70,0,188,605,153,571,71,69,217.5
71,0,188,605,153,571,71,69,12.726
72,0,188,605,153,571,71,69,11.537
73,0,188,605,153,571,71,69,11.673
74,0,188,605,153,571,71,69,10.912
75,0,188,605,153,571,71,69,10.433
76,0,188,605,153,571,71,69,12.671
77,0,188,605,153,571,71,69,11.21
78,0,188,605,153,571,71,69,11.192
79,0,188,605,153,571,71,69,10.613
80,0,188,605,153,571,71,69,210.332
81,0,188,605,153,571,71,69,11.999
82,0,188,605,153,571,71,69,10.999
83,0,188,605,153,571,71,69,14.148
84,0,188,605,153,571,71,69,15.118
85,0,188,605,153,571,71,69,14.982
86,0,188,605,153,571,71,69,14.056
100,1,260,570,207,516,107,109,187.817
101,1,260,571,207,517,107,109,7.58
102,1,260,574,207,520,107,109,9.677
103,1,259,576,206,522,107,109,8.018
104,1,259,577,206,523,107,109,7.912
105,1,259,578,206,524,107,109,8.45
106,1,258,579,205,525,107,109,7.624
107,1,258,579,205,525,107,109,8.231
108,1,259,579,206,525,107,109,7.59
109,1,260,578,207,524,107,109,7.097
110,1,263,577,210,523,107,109,179.384
111,1,265,578,212,524,107,109,7.944
112,1,267,581,214,527,107,109,7.577
113,1,269,586,216,532,107,109,7.984
114,1,273,593,220,539,107,109,7.036
115,1,277,602,224,548,107,109,8.036
116,1,281,612,228,558,107,109,8.28
117,1,287,622,234,568,107,109,8.259
118,1,293,631,240,577,107,109,7.84
119,1,300,639,247,585,107,109,7.527
120,1,307,646,254,592,107,109,119.864
121,1,316,653,263,599,107,109,7.608
122,1,324,660,271,606,107,109,8.989
123,1,332,667,279,613,107,109,9.77
124,1,339,674,286,620,107,109,9.655
125,1,346,681,293,627,107,109,9.846
126,1,351,688,298,634,107,109,8.008
127,1,356,693,303,639,107,109,8.908
128,1,359,697,306,643,107,109,9.118
129,1,362,700,309,646,107,109,8.351
130,1,364,703,311,649,107,109,134.533
131,1,366,705,313,651,107,109,9.72
132,1,368,707,315,653,107,109,10.357
133,1,369,708,316,654,107,109,10.798
134,1,370,709,317,655,107,109,11.422
135,1,371,710,318,656,107,109,10.433
136,1,371,711,318,657,107,109,10.119
137,1,372,711,319,657,107,109,9.689
138,1,372,712,319,658,107,109,10.2
139,1,372,712,319,658,107,109,9.866
140,1,373,712,320,658,107,109,198.321
141,1,373,713,320,659,107,109,9.359
142,1,374,713,321,659,107,109,9.284
143,1,379,713,326,659,107,109,8.038
144,1,388,713,335,659,107,109,8.23
145,1,397,713,344,659,107,109,7.568
146,1,406,713,353,659,107,109,8.755
147,1,413,714,360,660,107,109,6.991
148,1,420,715,367,661,107,109,8.566
149,1,426,715,373,661,107,109,8.119
168,2,771,848,755,837,33,22,190.964
202,3,825,817,775,793,100,49,139.387
203,3,825,817,775,793,100,49,11.992
204,3,825,817,775,793,100,49,13.304
205,3,825,817,775,793,100,49,13.638
206,3,825,817,775,793,100,49,12.326
207,3,825,817,775,793,100,49,12.01
208,3,825,817,775,793,100,49,12.92
209,3,825,817,775,793,100,49,11.191
210,3,825,817,775,793,100,49,229.432
211,3,827,817,777,793,100,49,9.896
212,3,828,816,778,792,100,49,9.46
213,3,829,816,779,792,100,49,10.01
214,3,830,816,780,792,100,49,9.492
215,3,831,816,781,792,100,49,10.424
216,3,832,816,782,792,100,49,8.919
217,3,832,815,782,791,100,49,9.193
218,3,833,815,783,791,100,49,9.812
219,3,833,815,783,791,100,49,10.199
220,3,833,815,783,791,100,49,222.23
221,3,833,815,783,791,100,49,9.697
222,3,833,815,783,791,100,49,11.125
223,3,834,815,784,791,100,49,9.159
224,3,834,815,784,791,100,49,9.265
225,3,834,815,784,791,100,49,10.214
226,3,834,815,784,791,100,49,10.892
227,3,834,815,784,791,100,49,9.549
228,3,834,815,784,791,100,49,10.766
229,3,834,815,784,791,100,49,9.176
230,3,834,815,784,791,100,49,179.575
231,3,834,815,784,791,100,49,8.975
232,3,834,815,784,791,100,49,8.87
233,3,834,815,784,791,100,49,9.925
234,3,834,815,784,791,100,49,10.122
235,3,834,815,784,791,100,49,9.23
236,3,834,815,784,791,100,49,9.822
237,3,834,815,784,791,100,49,10.176
238,3,834,815,784,791,100,49,9.296
239,3,834,815,784,791,100,49,10.766
240,3,834,815,784,791,100,49,135.516
241,3,834,815,784,791,100,49,9.136
242,3,834,815,784,791,100,49,9.233
243,3,834,815,784,791,100,49,9.403
244,3,834,815,784,791,100,49,10.109
245,3,834,815,784,791,100,49,10.794
246,3,834,815,784,791,100,49,8.972
247,3,834,815,784,791,100,49,10.519
248,3,834,815,784,791,100,49,11.933
249,3,834,815,784,791,100,49,11.62
250,3,834,815,784,791,100,49,161.19
251,3,834,815,784,791,100,49,11.843
252,3,834,815,784,791,100,49,11.168
253,3,834,815,784,791,100,49,9.242
254,3,834,815,784,791,100,49,8.735
255,3,834,815,784,791,100,49,8.535
256,3,834,815,784,791,100,49,8.807
257,3,834,815,784,791,100,49,9.244
258,3,834,815,784,791,100,49,10.145
259,3,834,815,784,791,100,49,11.76
260,3,834,815,784,791,100,49,240.219
261,3,834,815,784,791,100,49,9.217
262,3,834,815,784,791,100,49,10.391
263,3,834,815,784,791,100,49,8.786
264,3,834,815,784,791,100,49,9.927
265,3,834,815,784,791,100,49,10.845
266,3,834,815,784,791,100,49,9.159
267,3,834,815,784,791,100,49,10.05
268,3,834,815,784,791,100,49,10.399
269,3,834,815,784,791,100,49,9.549
270,3,834,815,784,791,100,49,186.1
271,3,834,815,784,791,100,49,10.274
272,3,834,815,784,791,100,49,11.968
273,3,834,815,784,791,100,49,10.908
274,3,834,815,784,791,100,49,12.183
275,3,834,815,784,791,100,49,9.144
276,3,834,815,784,791,100,49,9.812
277,3,834,815,784,791,100,49,10.675
278,3,834,815,784,791,100,49,8.72
279,3,834,815,784,791,100,49,8.898
280,3,834,815,784,791,100,49,160.613
281,3,834,815,784,791,100,49,9.942
282,3,834,815,784,791,100,49,8.63
283,3,834,815,784,791,100,49,9.814
284,3,834,815,784,791,100,49,8.959
285,3,834,815,784,791,100,49,8.755
286,3,834,815,784,791,100,49,8.891
287,3,834,815,784,791,100,49,8.996
288,3,834,815,784,791,100,49,9.903
289,3,834,815,784,791,100,49,9.345
290,3,834,815,784,791,100,49,154.586
291,3,834,815,784,791,100,49,10.966
292,3,834,815,784,791,100,49,9.838
293,3,834,815,784,791,100,49,11.0
294,3,834,815,784,791,100,49,9.556
295,3,834,815,784,791,100,49,10.364
296,3,834,815,784,791,100,49,11.461
297,3,834,815,784,791,100,49,9.363
298,3,834,815,784,791,100,49,10.758
299,3,834,815,784,791,100,49,9.061
300,3,834,815,784,791,100,49,193.083
301,3,834,815,784,791,100,49,9.656
302,3,834,815,784,791,100,49,9.082
303,3,834,815,784,791,100,49,10.176
304,3,834,815,784,791,100,49,10.698
305,3,834,815,784,791,100,49,9.3
306,3,834,815,784,791,100,49,10.143
307,3,834,815,784,791,100,49,10.307
308,3,834,815,784,791,100,49,8.989
309,3,834,815,784,791,100,49,9.441
310,3,834,815,784,791,100,49,207.867
311,3,834,815,784,791,100,49,11.753
312,3,834,815,784,791,100,49,12.033
313,3,834,815,784,791,100,49,9.59
