frame,id,cx,cy,x,y,w,h,proc_ms
33,0,211,571,162,501,98,140,345.099
34,0,211,571,162,501,98,140,12.366
35,0,211,571,162,501,98,140,11.293
36,0,211,571,162,501,98,140,9.823
37,0,211,571,162,501,98,140,9.521
38,0,211,571,162,501,98,140,9.692
39,0,211,571,162,501,98,140,10.707
40,0,211,571,162,501,98,140,273.833
41,0,211,571,162,501,98,140,9.359
42,0,211,571,162,501,98,140,10.118
43,0,211,571,162,501,98,140,9.738
44,0,211,571,162,501,98,140,10.218
45,0,211,571,162,501,98,140,10.257
46,0,211,571,162,501,98,140,9.734
47,0,211,571,162,501,98,140,10.059
48,0,211,571,162,501,98,140,10.905
49,0,211,571,162,501,98,140,10.304
50,0,211,571,162,501,98,140,272.104
51,0,211,571,162,501,98,140,9.14
52,0,211,571,162,501,98,140,8.861
53,0,211,571,162,501,98,140,9.193
54,0,211,571,162,501,98,140,10.309
55,0,211,571,162,501,98,140,9.893
56,0,211,571,162,501,98,140,9.648
57,0,211,571,162,501,98,140,10.1
58,0,211,571,162,501,98,140,10.394
59,0,211,571,162,501,98,140,10.641
60,0,211,571,162,501,98,140,270.328
61,0,211,571,162,501,98,140,19.833
62,0,211,571,162,501,98,140,11.642
63,0,211,571,162,501,98,140,11.365
64,0,211,571,162,501,98,140,9.454
65,0,211,571,162,501,98,140,9.721
66,0,211,571,162,501,98,140,9.842
67,0,211,571,162,501,98,140,10.302
68,0,211,571,162,501,98,140,10.015
69,0,211,571,162,501,98,140,9.855
70,0,211,571,162,501,98,140,261.381
71,0,211,571,162,501,98,140,9.29
72,0,211,571,162,501,98,140,9.164
73,0,211,571,162,501,98,140,9.601
74,0,211,571,162,501,98,140,9.617
75,0,211,571,162,501,98,140,10.615
76,0,211,571,162,501,98,140,11.6
77,0,211,571,162,501,98,140,12.846
78,0,211,571,162,501,98,140,10.363
79,0,211,571,162,501,98,140,11.324
80,0,211,571,162,501,98,140,255.079
81,0,211,571,162,501,98,140,9.222
82,0,211,571,162,501,98,140,10.628
83,0,211,571,162,501,98,140,9.881
84,0,211,571,162,501,98,140,11.786
85,0,211,571,162,501,98,140,12.844
86,0,211,571,162,501,98,140,12.433
87,0,213,571,164,501,98,140,12.137
88,0,220,570,171,500,98,140,12.312
89,0,231,569,182,499,98,140,11.077
90,0,244,567,195,497,98,140,262.912
91,0,257,567,208,497,98,140,11.884
92,0,267,567,218,497,98,140,10.794
93,0,275,566,226,496,98,140,9.465
94,0,282,566,233,496,98,140,10.086
95,0,287,567,238,497,98,140,10.048
96,0,291,566,242,496,98,140,10.998
97,0,294,566,245,496,98,140,10.59
98,0,297,566,248,496,98,140,10.056
99,0,299,567,250,497,98,140,10.928
100,0,302,568,253,498,98,140,259.195
101,0,305,571,256,501,98,140,9.461
102,0,307,574,258,504,98,140,10.15
103,0,309,576,260,506,98,140,9.619
104,0,310,578,261,508,98,140,10.175
105,0,311,580,262,510,98,140,10.133
106,0,312,581,263,511,98,140,10.863
107,0,313,583,264,513,98,140,10.189
108,0,315,585,266,515,98,140,11.496
109,0,318,585,269,515,98,140,10.431
110,0,322,587,273,517,98,140,252.11
111,0,326,590,277,520,98,140,10.593
112,0,330,595,281,525,98,140,10.902
113,0,333,601,284,531,98,140,12.3
114,0,336,609,287,539,98,140,9.969
115,0,339,619,290,549,98,140,10.236
116,0,342,629,293,559,98,140,9.482
117,0,347,639,298,569,98,140,11.508
118,0,352,649,303,579,98,140,10.308
119,0,358,657,309,587,98,140,11.169
120,0,366,665,317,595,98,140,185.914
121,0,373,672,324,602,98,140,9.921
122,0,381,678,332,608,98,140,10.348
123,0,388,684,339,614,98,140,10.267
124,0,394,691,345,621,98,140,10.301
125,0,400,699,351,629,98,140,11.509
126,0,405,706,356,636,98,140,10.364
127,0,409,711,360,641,98,140,10.527
128,0,412,716,363,646,98,140,9.797
129,0,415,719,366,649,98,140,10.266
130,0,417,722,368,652,98,140,221.043
131,0,420,724,371,654,98,140,9.66
132,0,421,726,372,656,98,140,9.817
133,0,422,727,373,657,98,140,10.233
134,0,423,728,374,658,98,140,9.413
135,0,424,729,375,659,98,140,9.385
136,0,425,730,376,660,98,140,9.722
137,0,425,731,376,661,98,140,10.527
138,0,425,731,376,661,98,140,9.386
139,0,426,732,377,662,98,140,10.372
140,0,426,732,377,662,98,140,239.047
141,0,426,732,377,662,98,140,9.449
142,0,427,732,378,662,98,140,10.631
143,0,432,733,383,663,98,140,10.545
