frame,id,cx,cy,x,y,w,h,proc_ms
80,0,543,85,480,44,127,83,87.111
81,0,543,85,480,44,127,83,6.351
82,0,543,85,480,44,127,83,6.198
83,0,543,85,480,44,127,83,6.5
84,0,543,85,480,44,127,83,6.508
85,0,543,85,480,44,127,83,6.062
86,0,543,85,480,44,127,83,6.148
87,0,543,85,480,44,127,83,5.905
88,0,543,85,480,44,127,83,6.016
89,0,543,85,480,44,127,83,5.994
90,0,543,85,480,44,127,83,102.142
91,0,544,86,481,45,127,83,6.559
92,0,543,85,480,44,127,83,7.302
93,0,544,86,481,45,127,83,6.363
94,0,543,85,480,44,127,83,6.599
95,0,544,86,481,45,127,83,7.235
96,0,543,85,480,44,127,83,7.311
97,0,544,86,481,45,127,83,6.956
98,0,543,85,480,44,127,83,6.81
99,0,544,86,481,45,127,83,6.923
100,0,543,85,480,44,127,83,94.487
101,0,544,86,481,45,127,83,6.455
102,0,543,85,480,44,127,83,6.496
103,0,544,86,481,45,127,83,6.242
104,0,543,85,480,44,127,83,6.245
105,0,544,86,481,45,127,83,6.657
106,0,543,85,480,44,127,83,7.204
107,0,544,86,481,45,127,83,7.232
108,0,543,85,480,44,127,83,9.656
109,0,544,86,481,45,127,83,8.071
110,0,543,85,480,44,127,83,116.705
111,0,544,86,481,45,127,83,7.075
112,0,543,85,480,44,127,83,6.563
113,0,544,86,481,45,127,83,6.302
114,0,543,85,480,44,127,83,6.401
115,0,544,86,481,45,127,83,6.09
116,0,543,85,480,44,127,83,6.453
117,0,544,86,481,45,127,83,6.402
118,0,543,85,480,44,127,83,6.319
119,0,544,86,481,45,127,83,6.3
120,0,543,85,480,44,127,83,111.289
121,0,544,86,481,45,127,83,6.069
122,0,543,85,480,44,127,83,6.472
123,0,544,86,481,45,127,83,7.144
124,0,543,85,480,44,127,83,6.685
125,0,544,86,481,45,127,83,6.683
126,0,543,85,480,44,127,83,7.099
127,0,544,86,481,45,127,83,6.572
128,0,543,85,480,44,127,83,7.168
129,0,544,86,481,45,127,83,7.094
130,0,543,85,480,44,127,83,132.328
131,0,544,86,481,45,127,83,6.565
132,0,543,85,480,44,127,83,7.458
133,0,544,86,481,45,127,83,6.571
