frame,id,cx,cy,x,y,w,h,proc_ms
0,0,769,281,727,238,85,86,453.247
1,0,769,281,727,238,85,86,11.528
2,0,768,281,726,238,85,86,9.26
3,0,768,281,726,238,85,86,9.827
4,0,768,281,726,238,85,86,9.453
5,0,768,281,726,238,85,86,10.926
6,0,768,281,726,238,85,86,10.282
7,0,768,281,726,238,85,86,10.405
8,0,768,281,726,238,85,86,12.061
9,0,768,281,726,238,85,86,9.654
10,0,768,281,726,238,85,86,247.994
11,0,768,281,726,238,85,86,11.224
12,0,768,281,726,238,85,86,10.99
13,0,768,281,726,238,85,86,8.878
14,0,768,281,726,238,85,86,10.918
15,0,768,281,726,238,85,86,9.042
16,0,767,281,725,238,85,86,9.059
17,0,768,281,726,238,85,86,8.17
18,0,767,281,725,238,85,86,8.188
19,0,768,281,726,238,85,86,9.318
20,0,767,281,725,238,85,86,257.648
21,0,768,281,726,238,85,86,9.322
22,0,767,281,725,238,85,86,10.173
23,0,768,281,726,238,85,86,10.701
24,0,767,281,725,238,85,86,10.115
25,0,768,281,726,238,85,86,9.851
26,0,767,281,725,238,85,86,10.19
27,0,768,281,726,238,85,86,8.789
28,0,767,281,725,238,85,86,9.269
29,0,768,281,726,238,85,86,9.558
30,0,767,281,725,238,85,86,179.995
31,0,768,281,726,238,85,86,8.667
32,0,767,281,725,238,85,86,7.932
33,0,768,281,726,238,85,86,8.327
34,0,767,281,725,238,85,86,8.435
35,0,768,281,726,238,85,86,8.431
36,0,767,281,725,238,85,86,8.251
37,0,768,281,726,238,85,86,7.807
38,0,767,281,725,238,85,86,9.354
39,0,768,281,726,238,85,86,9.738
40,0,767,281,725,238,85,86,202.263
41,0,768,281,726,238,85,86,9.659
42,0,767,281,725,238,85,86,9.377
43,0,768,281,726,238,85,86,8.678
44,0,767,281,725,238,85,86,8.585
45,0,768,281,726,238,85,86,9.378
46,0,767,281,725,238,85,86,9.134
47,0,768,281,726,238,85,86,9.499
48,0,767,281,725,238,85,86,9.442
49,0,768,281,726,238,85,86,8.67
50,0,767,281,725,238,85,86,182.221
51,0,768,281,726,238,85,86,9.025
52,0,767,281,725,238,85,86,8.759
53,0,768,281,726,238,85,86,8.434
54,0,767,281,725,238,85,86,8.283
55,0,768,281,726,238,85,86,8.139
56,0,767,281,725,238,85,86,8.243
57,0,768,281,726,238,85,86,10.092
58,0,767,281,725,238,85,86,8.979
59,0,768,281,726,238,85,86,9.136
60,0,767,281,725,238,85,86,214.78
61,0,768,281,726,238,85,86,8.123
62,0,767,281,725,238,85,86,8.137
63,0,768,281,726,238,85,86,8.538
64,0,767,281,725,238,85,86,8.705
65,0,768,281,726,238,85,86,8.058
66,0,767,281,725,238,85,86,8.088
67,0,768,281,726,238,85,86,8.201
68,0,767,281,725,238,85,86,8.266
69,0,768,281,726,238,85,86,8.378
