frame,id,cx,cy,x,y,w,h,proc_ms
48,0,1593,81,1579,70,28,22,143.911
49,0,1593,81,1579,70,28,22,6.379
50,0,1593,81,1579,70,28,22,136.206
51,0,1593,81,1579,70,28,22,6.929
52,0,1593,81,1579,70,28,22,7.259
53,0,1593,81,1579,70,28,22,6.332
54,0,1593,81,1579,70,28,22,5.864
55,0,1593,81,1579,70,28,22,5.75
56,0,1593,81,1579,70,28,22,4.705
57,0,1593,81,1579,70,28,22,5.727
58,0,1593,81,1579,70,28,22,5.895
59,0,1593,81,1579,70,28,22,4.824
60,0,1593,81,1579,70,28,22,95.856
61,0,1593,81,1579,70,28,22,5.142
62,0,1593,81,1579,70,28,22,5.69
63,0,1593,81,1579,70,28,22,5.082
64,0,1593,81,1579,70,28,22,4.444
65,0,1593,81,1579,70,28,22,4.817
66,0,1593,81,1579,70,28,22,5.949
67,0,1593,81,1579,70,28,22,4.271
68,0,1593,81,1579,70,28,22,5.705
69,0,1593,81,1579,70,28,22,5.301
70,0,1593,81,1579,70,28,22,127.299
71,0,1593,81,1579,70,28,22,5.834
72,0,1593,81,1579,70,28,22,5.959
73,0,1593,81,1579,70,28,22,6.021
74,0,1593,81,1579,70,28,22,4.902
75,0,1593,81,1579,70,28,22,6.335
76,0,1593,81,1579,70,28,22,6.053
77,0,1593,81,1579,70,28,22,4.845
78,0,1593,81,1579,70,28,22,5.816
79,0,1593,81,1579,70,28,22,4.888
80,0,1593,81,1579,70,28,22,115.874
81,0,1593,81,1579,70,28,22,5.143
82,0,1593,81,1579,70,28,22,5.506
83,0,1593,81,1579,70,28,22,4.478
84,0,1593,81,1579,70,28,22,5.969
85,0,1593,81,1579,70,28,22,5.928
86,0,1593,81,1579,70,28,22,5.952
87,0,1593,81,1579,70,28,22,6.479
88,0,1593,81,1579,70,28,22,5.347
89,0,1593,81,1579,70,28,22,5.21
90,0,1593,81,1579,70,28,22,126.977
91,0,1593,81,1579,70,28,22,5.268
92,0,1593,81,1579,70,28,22,4.782
93,0,1593,81,1579,70,28,22,5.29
94,0,1593,81,1579,70,28,22,5.864
95,0,1593,81,1579,70,28,22,6.377
96,0,1593,81,1579,70,28,22,4.96
97,0,1593,81,1579,70,28,22,6.019
98,0,1593,81,1579,70,28,22,4.875
99,0,1593,81,1579,70,28,22,4.932
100,0,1593,81,1579,70,28,22,91.569
101,0,1593,81,1579,70,28,22,5.307
102,0,1593,81,1579,70,28,22,5.305
103,0,1593,81,1579,70,28,22,7.463
104,0,1593,81,1579,70,28,22,6.133
105,0,1593,81,1579,70,28,22,5.663
106,0,1593,81,1579,70,28,22,5.815
107,0,1593,81,1579,70,28,22,5.071
108,0,1593,81,1579,70,28,22,5.387
109,0,1593,81,1579,70,28,22,4.635
110,0,1593,81,1579,70,28,22,152.162
111,0,1593,81,1579,70,28,22,5.634
112,0,1593,81,1579,70,28,22,7.277
113,0,1593,81,1579,70,28,22,5.624
114,0,1593,81,1579,70,28,22,6.912
115,0,1593,81,1579,70,28,22,6.065
116,0,1593,81,1579,70,28,22,6.57
117,0,1593,81,1579,70,28,22,5.022
118,0,1593,81,1579,70,28,22,5.47
119,0,1593,81,1579,70,28,22,4.839
120,0,1593,81,1579,70,28,22,129.399
121,0,1593,81,1579,70,28,22,5.285
122,0,1593,81,1579,70,28,22,5.284
123,0,1593,81,1579,70,28,22,5.099
124,0,1593,81,1579,70,28,22,5.217
125,0,1593,81,1579,70,28,22,5.043
126,0,1593,81,1579,70,28,22,4.992
127,0,1593,81,1579,70,28,22,4.239
128,0,1593,81,1579,70,28,22,4.834
129,0,1593,81,1579,70,28,22,5.064
130,0,1593,81,1579,70,28,22,120.17
131,0,1593,81,1579,70,28,22,5.027
132,0,1593,81,1579,70,28,22,4.964
133,0,1593,81,1579,70,28,22,5.714
134,0,1593,81,1579,70,28,22,6.699
135,0,1593,81,1579,70,28,22,5.273
136,0,1593,81,1579,70,28,22,6.037
137,0,1593,81,1579,70,28,22,5.866
138,0,1593,81,1579,70,28,22,6.206
139,0,1593,81,1579,70,28,22,5.9
140,0,1593,81,1579,70,28,22,121.022
141,0,1593,81,1579,70,28,22,6.485
142,0,1593,81,1579,70,28,22,5.858
143,0,1593,81,1579,70,28,22,5.404
144,0,1593,81,1579,70,28,22,5.939
145,0,1593,81,1579,70,28,22,5.268
146,0,1593,81,1579,70,28,22,4.883
147,0,1593,81,1579,70,28,22,5.372
148,0,1593,81,1579,70,28,22,5.046
149,0,1593,81,1579,70,28,22,5.406
150,0,1593,81,1579,70,28,22,124.818
151,0,1593,81,1579,70,28,22,5.527
152,0,1593,81,1579,70,28,22,5.213
153,0,1593,81,1579,70,28,22,5.447
154,0,1593,81,1579,70,28,22,5.545
155,0,1593,81,1579,70,28,22,4.863
156,0,1593,81,1579,70,28,22,5.258
157,0,1593,81,1579,70,28,22,4.547
158,0,1593,81,1579,70,28,22,5.399
159,0,1593,81,1579,70,28,22,6.102
160,0,1593,81,1579,70,28,22,112.861
161,0,1593,81,1579,70,28,22,5.62
162,0,1593,81,1579,70,28,22,5.097
163,0,1593,81,1579,70,28,22,5.526
164,0,1593,81,1579,70,28,22,6.346
165,0,1593,81,1579,70,28,22,4.691
166,0,1593,81,1579,70,28,22,5.317
167,0,1593,81,1579,70,28,22,5.405
168,0,1593,81,1579,70,28,22,5.269
169,0,1593,81,1579,70,28,22,5.392
170,0,1593,81,1579,70,28,22,101.417
171,0,1593,81,1579,70,28,22,5.018
172,0,1593,81,1579,70,28,22,4.947
173,0,1593,81,1579,70,28,22,4.256
174,0,1593,81,1579,70,28,22,5.228
175,0,1593,81,1579,70,28,22,5.892
176,0,1593,81,1579,70,28,22,4.315
177,0,1593,81,1579,70,28,22,5.091
178,0,1593,81,1579,70,28,22,4.527
179,0,1593,81,1579,70,28,22,4.739
180,0,1593,81,1579,70,28,22,134.148
181,0,1593,81,1579,70,28,22,5.184
182,0,1593,81,1579,70,28,22,4.1
183,0,1593,81,1579,70,28,22,5.344
184,0,1593,81,1579,70,28,22,5.333
185,0,1593,81,1579,70,28,22,4.718
186,0,1593,81,1579,70,28,22,5.246
187,0,1593,81,1579,70,28,22,5.103
188,0,1593,81,1579,70,28,22,4.624
189,0,1593,81,1579,70,28,22,6.51
190,0,1593,81,1579,70,28,22,97.13
191,0,1593,81,1579,70,28,22,5.274
192,0,1593,81,1579,70,28,22,5.35
193,0,1593,81,1579,70,28,22,4.49
194,0,1593,81,1579,70,28,22,5.512
195,0,1593,81,1579,70,28,22,4.59
196,0,1593,81,1579,70,28,22,5.097
197,0,1593,81,1579,70,28,22,4.965
198,0,1593,81,1579,70,28,22,4.944
199,0,1593,81,1579,70,28,22,4.839
200,0,1593,81,1579,70,28,22,108.268
201,0,1593,81,1579,70,28,22,4.634
202,0,1593,81,1579,70,28,22,5.766
203,0,1593,81,1579,70,28,22,6.301
204,0,1593,81,1579,70,28,22,5.194
205,0,1593,81,1579,70,28,22,4.721
206,0,1593,81,1579,70,28,22,5.11
207,0,1593,81,1579,70,28,22,6.323
208,0,1593,81,1579,70,28,22,5.066
209,0,1593,81,1579,70,28,22,5.975
210,0,1593,81,1579,70,28,22,103.941
211,0,1593,81,1579,70,28,22,5.449
212,0,1593,81,1579,70,28,22,5.89
213,0,1593,81,1579,70,28,22,5.019
214,0,1593,81,1579,70,28,22,5.38
215,0,1593,81,1579,70,28,22,5.425
216,0,1593,81,1579,70,28,22,5.036
217,0,1593,81,1579,70,28,22,5.431
218,0,1593,81,1579,70,28,22,5.112
219,0,1593,81,1579,70,28,22,5.301
220,0,1593,81,1579,70,28,22,123.396
221,0,1593,81,1579,70,28,22,4.808
222,0,1593,81,1579,70,28,22,3.825
223,0,1593,81,1579,70,28,22,5.163
224,0,1593,81,1579,70,28,22,5.041
225,0,1593,81,1579,70,28,22,5.743
226,0,1593,81,1579,70,28,22,5.227
227,0,1593,81,1579,70,28,22,5.419
228,0,1593,81,1579,70,28,22,5.407
229,0,1593,81,1579,70,28,22,5.917
230,0,1593,81,1579,70,28,22,119.974
231,0,1593,81,1579,70,28,22,7.464
232,0,1593,81,1579,70,28,22,6.109
233,0,1593,81,1579,70,28,22,7.006
234,0,1593,81,1579,70,28,22,6.135
235,0,1593,81,1579,70,28,22,5.405
236,0,1593,81,1579,70,28,22,6.868
237,0,1593,81,1579,70,28,22,6.084
238,0,1593,81,1579,70,28,22,6.633
239,0,1593,81,1579,70,28,22,4.907
240,0,1593,81,1579,70,28,22,112.81
241,0,1593,81,1579,70,28,22,4.503
242,0,1593,81,1579,70,28,22,5.732
243,0,1593,81,1579,70,28,22,5.376
244,0,1593,81,1579,70,28,22,6.194
245,0,1593,81,1579,70,28,22,5.505
246,0,1593,81,1579,70,28,22,4.885
247,0,1593,81,1579,70,28,22,4.471
248,0,1593,81,1579,70,28,22,5.275
249,0,1593,81,1579,70,28,22,5.969
250,0,1593,81,1579,70,28,22,114.471
251,0,1593,81,1579,70,28,22,5.038
252,0,1593,81,1579,70,28,22,4.317
253,0,1593,81,1579,70,28,22,5.27
254,0,1593,81,1579,70,28,22,4.959
255,0,1593,81,1579,70,28,22,5.125
256,0,1593,81,1579,70,28,22,4.417
257,0,1593,81,1579,70,28,22,5.444
258,0,1593,81,1579,70,28,22,4.397
259,0,1593,81,1579,70,28,22,5.094
260,0,1593,81,1579,70,28,22,183.374
261,0,1593,81,1579,70,28,22,5.842
262,0,1593,81,1579,70,28,22,5.482
263,0,1593,81,1579,70,28,22,4.794
264,0,1593,81,1579,70,28,22,5.326
265,0,1593,81,1579,70,28,22,9.034
266,0,1593,81,1579,70,28,22,6.106
267,0,1593,81,1579,70,28,22,5.007
268,0,1593,81,1579,70,28,22,5.521
269,0,1593,81,1579,70,28,22,4.984
270,0,1593,81,1579,70,28,22,129.659
271,0,1593,81,1579,70,28,22,5.227
272,0,1593,81,1579,70,28,22,5.008
273,0,1593,81,1579,70,28,22,5.416
274,0,1593,81,1579,70,28,22,6.223
275,0,1593,81,1579,70,28,22,6.93
276,0,1593,81,1579,70,28,22,5.458
277,0,1593,81,1579,70,28,22,6.522
278,0,1593,81,1579,70,28,22,5.008
279,0,1593,81,1579,70,28,22,6.251
280,0,1593,81,1579,70,28,22,75.82
281,0,1593,81,1579,70,28,22,4.867
282,0,1593,81,1579,70,28,22,5.26
283,0,1593,81,1579,70,28,22,5.572
284,0,1593,81,1579,70,28,22,5.488
285,0,1593,81,1579,70,28,22,5.398
286,0,1593,81,1579,70,28,22,6.012
287,0,1593,81,1579,70,28,22,5.685
288,0,1593,81,1579,70,28,22,5.299
289,0,1593,81,1579,70,28,22,5.593
290,0,1593,81,1579,70,28,22,96.66
291,0,1593,81,1579,70,28,22,5.632
292,0,1593,81,1579,70,28,22,6.22
293,0,1593,81,1579,70,28,22,5.14
294,0,1593,81,1579,70,28,22,5.886
295,0,1593,81,1579,70,28,22,5.961
296,0,1593,81,1579,70,28,22,5.839
297,0,1593,81,1579,70,28,22,5.42
298,0,1593,81,1579,70,28,22,5.611
299,0,1593,81,1579,70,28,22,5.029
300,0,1593,81,1579,70,28,22,92.526
301,0,1593,81,1579,70,28,22,5.211
302,0,1593,81,1579,70,28,22,4.433
303,0,1593,81,1579,70,28,22,6.101
304,0,1593,81,1579,70,28,22,6.003
305,0,1593,81,1579,70,28,22,4.946
306,0,1593,81,1579,70,28,22,6.025
307,0,1593,81,1579,70,28,22,4.299
308,0,1593,81,1579,70,28,22,7.881
309,0,1593,81,1579,70,28,22,5.313
310,0,1593,81,1579,70,28,22,103.317
311,0,1593,81,1579,70,28,22,5.314
312,0,1593,81,1579,70,28,22,5.009
313,0,1593,81,1579,70,28,22,5.449
314,0,1593,81,1579,70,28,22,6.017
315,0,1593,81,1579,70,28,22,4.376
316,0,1593,81,1579,70,28,22,5.063
317,0,1593,81,1579,70,28,22,4.408
318,0,1593,81,1579,70,28,22,5.135
319,0,1593,81,1579,70,28,22,7.283
320,0,1593,81,1579,70,28,22,116.469
321,0,1593,81,1579,70,28,22,5.673
322,0,1593,81,1579,70,28,22,6.669
323,0,1593,81,1579,70,28,22,5.732
324,0,1593,81,1579,70,28,22,5.594
325,0,1593,81,1579,70,28,22,6.401
326,0,1593,81,1579,70,28,22,6.797
327,0,1593,81,1579,70,28,22,5.224
328,0,1593,81,1579,70,28,22,5.398
329,0,1593,81,1579,70,28,22,5.428
330,0,1593,81,1579,70,28,22,127.78
331,0,1593,81,1579,70,28,22,5.331
332,0,1593,81,1579,70,28,22,5.66
333,0,1593,81,1579,70,28,22,5.302
334,0,1593,81,1579,70,28,22,5.704
335,0,1593,81,1579,70,28,22,4.298
336,0,1593,81,1579,70,28,22,5.174
337,0,1593,81,1579,70,28,22,5.137
338,0,1593,81,1579,70,28,22,5.453
339,0,1593,81,1579,70,28,22,5.555
340,0,1593,81,1579,70,28,22,118.248
341,0,1593,81,1579,70,28,22,4.814
342,0,1593,81,1579,70,28,22,4.702
343,0,1593,81,1579,70,28,22,5.038
344,0,1593,81,1579,70,28,22,5.035
345,0,1593,81,1579,70,28,22,4.857
346,0,1593,81,1579,70,28,22,5.349
347,0,1593,81,1579,70,28,22,6.998
348,0,1593,81,1579,70,28,22,5.791
349,0,1593,81,1579,70,28,22,5.01
350,0,1593,81,1579,70,28,22,116.139
351,0,1593,81,1579,70,28,22,5.58
352,0,1593,81,1579,70,28,22,5.602
353,0,1593,81,1579,70,28,22,4.816
354,0,1593,81,1579,70,28,22,5.307
355,0,1593,81,1579,70,28,22,4.96
356,0,1593,81,1579,70,28,22,5.046
357,0,1593,81,1579,70,28,22,6.394
358,0,1593,81,1579,70,28,22,5.428
359,0,1593,81,1579,70,28,22,5.313
360,0,1593,81,1579,70,28,22,101.33
361,0,1593,81,1579,70,28,22,5.186
362,0,1593,81,1579,70,28,22,5.284
363,0,1593,81,1579,70,28,22,5.123
364,0,1593,81,1579,70,28,22,4.856
365,0,1593,81,1579,70,28,22,7.143
366,0,1593,81,1579,70,28,22,4.657
367,0,1593,81,1579,70,28,22,4.769
368,0,1593,81,1579,70,28,22,4.303
369,0,1593,81,1579,70,28,22,5.094
370,0,1593,81,1579,70,28,22,100.238
371,0,1593,81,1579,70,28,22,5.372
372,0,1593,81,1579,70,28,22,4.701
373,0,1593,81,1579,70,28,22,5.192
374,0,1593,81,1579,70,28,22,5.45
375,0,1593,81,1579,70,28,22,4.454
376,0,1593,81,1579,70,28,22,4.75
377,0,1593,81,1579,70,28,22,4.594
378,0,1593,81,1579,70,28,22,5.253
379,0,1593,81,1579,70,28,22,5.739
380,0,1593,81,1579,70,28,22,68.889
381,0,1593,81,1579,70,28,22,5.07
382,0,1593,81,1579,70,28,22,5.887
383,0,1593,81,1579,70,28,22,5.402
384,0,1593,81,1579,70,28,22,5.124
385,0,1593,81,1579,70,28,22,5.557
386,0,1593,81,1579,70,28,22,5.492
387,0,1593,81,1579,70,28,22,6.415
388,0,1593,81,1579,70,28,22,5.095
389,0,1593,81,1579,70,28,22,5.9
390,0,1593,81,1579,70,28,22,90.567
391,0,1593,81,1579,70,28,22,5.028
392,0,1593,81,1579,70,28,22,6.097
393,0,1593,81,1579,70,28,22,5.101
394,0,1593,81,1579,70,28,22,5.248
395,0,1593,81,1579,70,28,22,5.07
396,0,1593,81,1579,70,28,22,4.417
397,0,1593,81,1579,70,28,22,4.815
398,0,1593,81,1579,70,28,22,6.226
399,0,1593,81,1579,70,28,22,4.521
400,0,1593,81,1579,70,28,22,88.36
401,0,1593,81,1579,70,28,22,5.6
402,0,1593,81,1579,70,28,22,4.852
403,0,1593,81,1579,70,28,22,5.29
404,0,1593,81,1579,70,28,22,6.01
405,0,1593,81,1579,70,28,22,6.002
406,0,1593,81,1579,70,28,22,4.734
407,0,1593,81,1579,70,28,22,4.745
408,0,1593,81,1579,70,28,22,5.92
409,0,1593,81,1579,70,28,22,5.43
410,0,1593,81,1579,70,28,22,97.107
411,0,1593,81,1579,70,28,22,5.716
412,0,1593,81,1579,70,28,22,4.448
413,0,1593,81,1579,70,28,22,5.189
414,0,1593,81,1579,70,28,22,5.475
415,0,1593,81,1579,70,28,22,5.053
416,0,1593,81,1579,70,28,22,6.917
417,0,1593,81,1579,70,28,22,6.171
418,0,1593,81,1579,70,28,22,5.824
419,0,1593,81,1579,70,28,22,5.632
420,0,1593,81,1579,70,28,22,107.677
421,0,1593,81,1579,70,28,22,6.194
422,0,1593,81,1579,70,28,22,5.021
423,0,1593,81,1579,70,28,22,5.798
424,0,1593,81,1579,70,28,22,5.465
425,0,1593,81,1579,70,28,22,5.59
426,0,1593,81,1579,70,28,22,5.328
427,0,1593,81,1579,70,28,22,5.174
428,0,1593,81,1579,70,28,22,5.102
429,0,1593,81,1579,70,28,22,4.996
430,0,1593,81,1579,70,28,22,103.827
431,0,1593,81,1579,70,28,22,5.619
432,0,1593,81,1579,70,28,22,8.052
433,0,1593,81,1579,70,28,22,4.874
434,0,1593,81,1579,70,28,22,6.467
