frame,id,cx,cy,x,y,w,h,proc_ms
22,0,1468,461,1439,429,59,65,160.296
23,0,1468,461,1439,429,59,65,10.898
24,0,1468,461,1439,429,59,65,8.517
25,0,1468,461,1439,429,59,65,8.88
26,0,1468,461,1439,429,59,65,10.437
27,0,1468,461,1439,429,59,65,8.816
28,0,1468,461,1439,429,59,65,9.085
29,0,1468,461,1439,429,59,65,9.278
30,0,1468,461,1439,429,59,65,106.513
31,0,1468,461,1439,429,59,65,9.696
32,0,1468,461,1439,429,59,65,9.073
33,0,1468,461,1439,429,59,65,9.789
34,0,1468,461,1439,429,59,65,9.291
35,0,1468,461,1439,429,59,65,9.594
36,0,1468,461,1439,429,59,65,8.76
37,0,1468,461,1439,429,59,65,8.752
38,0,1468,461,1439,429,59,65,9.279
39,0,1468,461,1439,429,59,65,8.718
40,0,1468,461,1439,429,59,65,133.053
41,0,1468,461,1439,429,59,65,9.403
42,0,1468,461,1439,429,59,65,8.755
43,0,1468,461,1439,429,59,65,8.756
44,0,1468,461,1439,429,59,65,8.125
45,0,1468,461,1439,429,59,65,8.4
46,0,1468,461,1439,429,59,65,9.39
47,0,1468,461,1439,429,59,65,8.067
48,0,1468,461,1439,429,59,65,8.674
49,0,1468,461,1439,429,59,65,9.219
50,0,1468,461,1439,429,59,65,153.678
51,0,1468,461,1439,429,59,65,9.199
52,0,1468,461,1439,429,59,65,8.422
53,0,1468,461,1439,429,59,65,8.333
54,0,1468,461,1439,429,59,65,11.189
55,0,1468,461,1439,429,59,65,9.174
56,0,1468,461,1439,429,59,65,9.093
57,0,1468,461,1439,429,59,65,9.351
58,0,1468,461,1439,429,59,65,9.242
59,0,1468,461,1439,429,59,65,10.007
60,0,1468,461,1439,429,59,65,128.793
61,0,1468,461,1439,429,59,65,9.75
62,0,1468,461,1439,429,59,65,9.9
63,0,1468,461,1439,429,59,65,11.395
64,0,1468,461,1439,429,59,65,11.457
65,0,1468,461,1439,429,59,65,10.584
66,0,1468,461,1439,429,59,65,10.192
67,0,1468,461,1439,429,59,65,10.508
68,0,1468,461,1439,429,59,65,9.454
69,0,1468,461,1439,429,59,65,10.736
70,0,1468,461,1439,429,59,65,178.258
71,0,1468,461,1439,429,59,65,9.671
72,0,1468,461,1439,429,59,65,8.998
73,0,1468,461,1439,429,59,65,9.565
74,0,1468,461,1439,429,59,65,8.649
75,0,1468,461,1439,429,59,65,9.309
76,0,1468,461,1439,429,59,65,10.361
77,0,1468,461,1439,429,59,65,11.512
78,0,1468,461,1439,429,59,65,9.18
79,0,1468,461,1439,429,59,65,10.897
80,0,1468,461,1439,429,59,65,138.981
81,0,1468,461,1439,429,59,65,8.394
82,0,1468,461,1439,429,59,65,8.471
83,0,1468,461,1439,429,59,65,8.394
84,0,1468,461,1439,429,59,65,8.535
85,0,1468,461,1439,429,59,65,9.67
86,0,1468,461,1439,429,59,65,10.336
87,0,1468,461,1439,429,59,65,9.14
88,0,1468,461,1439,429,59,65,8.641
89,0,1468,461,1439,429,59,65,9.662
90,0,1468,461,1439,429,59,65,198.965
91,0,1468,461,1439,429,59,65,9.856
92,0,1468,461,1439,429,59,65,8.874
93,0,1468,461,1439,429,59,65,9.185
94,0,1468,461,1439,429,59,65,9.318
95,0,1468,461,1439,429,59,65,8.995
96,0,1468,461,1439,429,59,65,9.981
97,0,1468,461,1439,429,59,65,8.82
98,0,1468,461,1439,429,59,65,8.443
99,0,1468,461,1439,429,59,65,8.819
100,0,1468,461,1439,429,59,65,135.183
101,0,1468,461,1439,429,59,65,8.661
102,0,1468,461,1439,429,59,65,9.411
103,0,1468,461,1439,429,59,65,8.792
104,0,1468,461,1439,429,59,65,9.008
105,0,1468,461,1439,429,59,65,8.902
106,0,1468,461,1439,429,59,65,9.492
107,0,1468,461,1439,429,59,65,9.356
108,0,1468,461,1439,429,59,65,9.79
109,0,1468,461,1439,429,59,65,8.937
110,0,1468,461,1439,429,59,65,139.339
111,0,1468,461,1439,429,59,65,8.554
112,0,1468,461,1439,429,59,65,8.946
113,0,1468,461,1439,429,59,65,9.39
114,0,1468,461,1439,429,59,65,9.531
115,0,1468,461,1439,429,59,65,8.675
116,0,1468,461,1439,429,59,65,9.05
117,0,1468,461,1439,429,59,65,8.628
118,0,1468,461,1439,429,59,65,11.471
119,0,1468,461,1439,429,59,65,9.677
120,0,1468,461,1439,429,59,65,181.944
121,0,1468,461,1439,429,59,65,9.291
122,0,1468,461,1439,429,59,65,9.004
123,0,1468,461,1439,429,59,65,9.344
124,0,1468,461,1439,429,59,65,8.604
125,0,1468,461,1439,429,59,65,9.576
126,0,1468,461,1439,429,59,65,8.766
127,0,1468,461,1439,429,59,65,9.663
128,0,1468,461,1439,429,59,65,9.426
129,0,1468,461,1439,429,59,65,8.365
130,0,1468,461,1439,429,59,65,161.91
131,0,1468,461,1439,429,59,65,8.961
132,0,1468,461,1439,429,59,65,9.235
133,0,1468,461,1439,429,59,65,8.963
134,0,1468,461,1439,429,59,65,9.286
135,0,1468,461,1439,429,59,65,9.146
136,0,1468,461,1439,429,59,65,9.626
137,0,1468,461,1439,429,59,65,8.855
138,0,1468,461,1439,429,59,65,9.198
139,0,1468,461,1439,429,59,65,8.953
140,0,1468,461,1439,429,59,65,121.403
141,0,1468,461,1439,429,59,65,9.601
142,0,1468,461,1439,429,59,65,9.723
143,0,1468,461,1439,429,59,65,9.117
144,0,1468,461,1439,429,59,65,9.631
145,0,1468,461,1439,429,59,65,8.965
146,0,1468,461,1439,429,59,65,9.426
147,0,1468,461,1439,429,59,65,9.004
148,0,1468,461,1439,429,59,65,9.833
149,0,1468,461,1439,429,59,65,9.078
150,0,1468,461,1439,429,59,65,120.068
151,0,1468,461,1439,429,59,65,9.257
