frame,id,cx,cy,x,y,w,h,proc_ms
20,0,1608,531,1596,518,25,26,150.295
21,0,1608,531,1596,518,25,26,4.519
22,0,1608,531,1596,518,25,26,3.865
23,0,1608,531,1596,518,25,26,3.511
24,0,1608,531,1596,518,25,26,3.071
25,0,1608,531,1596,518,25,26,3.631
26,0,1608,531,1596,518,25,26,4.632
27,0,1608,531,1596,518,25,26,3.003
28,0,1608,531,1596,518,25,26,3.219
29,0,1608,531,1596,518,25,26,3.609
30,0,1608,531,1596,518,25,26,144.747
31,0,1608,531,1596,518,25,26,3.422
32,0,1608,531,1596,518,25,26,4.492
33,0,1608,531,1596,518,25,26,4.16
34,0,1608,531,1596,518,25,26,4.066
35,0,1608,531,1596,518,25,26,4.063
36,0,1608,531,1596,518,25,26,4.051
37,0,1608,531,1596,518,25,26,3.723
38,0,1608,531,1596,518,25,26,4.868
39,0,1608,531,1596,518,25,26,4.731
40,0,1608,531,1596,518,25,26,173.046
41,0,1608,531,1596,518,25,26,4.278
42,0,1608,531,1596,518,25,26,5.969
43,0,1608,531,1596,518,25,26,3.911
44,0,1608,531,1596,518,25,26,3.733
45,0,1608,531,1596,518,25,26,4.501
46,0,1608,531,1596,518,25,26,5.202
47,0,1608,531,1596,518,25,26,3.382
48,0,1608,531,1596,518,25,26,3.52
49,0,1608,531,1596,518,25,26,4.332
50,0,1608,531,1596,518,25,26,151.234
51,0,1608,531,1596,518,25,26,3.563
52,0,1608,531,1596,518,25,26,4.116
53,0,1608,531,1596,518,25,26,4.228
54,0,1608,531,1596,518,25,26,3.622
55,0,1608,531,1596,518,25,26,3.809
56,0,1608,531,1596,518,25,26,4.244
57,0,1608,531,1596,518,25,26,3.412
58,0,1608,531,1596,518,25,26,3.414
59,0,1608,531,1596,518,25,26,4.103
60,0,1608,531,1596,518,25,26,115.114
61,0,1608,531,1596,518,25,26,3.282
62,0,1608,531,1596,518,25,26,3.847
63,0,1608,531,1596,518,25,26,3.934
64,0,1608,531,1596,518,25,26,4.267
65,0,1608,531,1596,518,25,26,3.008
66,0,1608,531,1596,518,25,26,4.449
67,0,1608,531,1596,518,25,26,2.876
68,0,1608,531,1596,518,25,26,3.967
69,0,1608,531,1596,518,25,26,4.524
70,0,1608,531,1596,518,25,26,128.654
71,0,1608,531,1596,518,25,26,2.889
72,0,1608,531,1596,518,25,26,4.64
73,0,1608,531,1596,518,25,26,3.266
74,0,1608,531,1596,518,25,26,4.016
75,0,1608,531,1596,518,25,26,3.985
76,0,1608,531,1596,518,25,26,3.397
77,0,1608,531,1596,518,25,26,4.125
