frame,id,cx,cy,x,y,w,h,proc_ms
0,0,746,316,679,283,135,66,275.88
1,0,746,316,679,283,135,66,11.969
2,0,746,316,679,283,135,66,10.541
3,0,746,316,679,283,135,66,9.724
4,0,746,316,679,283,135,66,9.761
5,0,746,316,679,283,135,66,11.135
6,0,746,316,679,283,135,66,9.87
7,0,746,316,679,283,135,66,10.41
8,0,746,316,679,283,135,66,10.063
9,0,746,316,679,283,135,66,10.196
10,0,746,316,679,283,135,66,239.031
11,0,745,316,678,283,135,66,9.634
12,0,746,316,679,283,135,66,9.724
13,0,745,316,678,283,135,66,9.688
14,0,746,316,679,283,135,66,9.322
15,0,745,316,678,283,135,66,9.243
16,0,746,316,679,283,135,66,9.249
17,0,745,316,678,283,135,66,9.428
18,0,746,316,679,283,135,66,9.929
19,0,745,316,678,283,135,66,9.664
20,0,746,316,679,283,135,66,201.446
21,0,745,316,678,283,135,66,9.557
22,0,746,316,679,283,135,66,9.608
23,0,745,316,678,283,135,66,10.441
24,0,746,316,679,283,135,66,9.634
25,0,745,316,678,283,135,66,9.895
26,0,746,316,679,283,135,66,9.593
27,0,745,316,678,283,135,66,9.422
28,0,746,316,679,283,135,66,10.001
29,0,745,316,678,283,135,66,12.278
30,0,746,316,679,283,135,66,271.058
31,0,745,316,678,283,135,66,11.056
32,0,746,316,679,283,135,66,11.415
33,0,745,316,678,283,135,66,12.882
34,0,746,316,679,283,135,66,10.132
35,0,745,316,678,283,135,66,9.829
36,0,746,316,679,283,135,66,10.746
37,0,745,316,678,283,135,66,9.581
38,0,746,316,679,283,135,66,10.278
39,0,745,316,678,283,135,66,10.205
40,0,746,316,679,283,135,66,185.535
41,0,745,316,678,283,135,66,9.7
42,0,746,316,679,283,135,66,9.533
43,0,745,316,678,283,135,66,9.516
44,0,746,316,679,283,135,66,9.803
45,0,745,316,678,283,135,66,9.466
46,0,746,316,679,283,135,66,13.196
47,0,745,316,678,283,135,66,9.703
48,0,746,316,679,283,135,66,10.025
49,0,745,316,678,283,135,66,9.368
50,0,746,316,679,283,135,66,245.544
51,0,745,316,678,283,135,66,11.534
52,0,746,316,679,283,135,66,10.339
53,0,745,316,678,283,135,66,10.993
54,0,746,316,679,283,135,66,9.418
55,0,745,316,678,283,135,66,9.231
56,0,746,316,679,283,135,66,9.303
57,0,745,316,678,283,135,66,9.679
58,0,746,316,679,283,135,66,9.85
59,0,745,316,678,283,135,66,9.76
60,0,746,316,679,283,135,66,307.063
61,0,745,316,678,283,135,66,9.62
62,0,746,316,679,283,135,66,9.818
63,0,745,316,678,283,135,66,9.096
64,0,746,316,679,283,135,66,9.328
65,0,745,316,678,283,135,66,9.647
66,0,746,316,679,283,135,66,9.748
67,0,745,316,678,283,135,66,10.506
68,0,746,316,679,283,135,66,9.476
69,0,745,316,678,283,135,66,9.379
70,0,746,316,679,283,135,66,384.405
71,0,745,316,678,283,135,66,11.049
72,0,746,316,679,283,135,66,9.945
73,0,745,316,678,283,135,66,10.028
74,0,746,316,679,283,135,66,9.648
75,0,745,316,678,283,135,66,10.475
76,0,746,316,679,283,135,66,9.805
77,0,745,316,678,283,135,66,9.492
78,0,746,316,679,283,135,66,9.726
79,0,745,316,678,283,135,66,9.266
80,0,746,316,679,283,135,66,233.63
81,0,745,316,678,283,135,66,9.321
82,0,746,316,679,283,135,66,9.179
83,0,745,316,678,283,135,66,9.428
84,0,746,316,679,283,135,66,9.584
85,0,745,316,678,283,135,66,9.486
86,0,746,316,679,283,135,66,9.991
87,0,745,316,678,283,135,66,9.751
88,0,746,316,679,283,135,66,9.458
89,0,745,316,678,283,135,66,9.813
90,0,746,316,679,283,135,66,230.453
91,0,745,316,678,283,135,66,9.7
92,0,746,316,679,283,135,66,9.731
93,0,745,316,678,283,135,66,9.3
94,0,746,316,679,283,135,66,9.547
95,0,745,316,678,283,135,66,9.344
96,0,746,316,679,283,135,66,9.264
97,0,745,316,678,283,135,66,9.06
98,0,746,316,679,283,135,66,9.119
99,0,745,316,678,283,135,66,9.25
100,0,746,316,679,283,135,66,222.425
