frame,id,cx,cy,x,y,w,h,proc_ms
25,0,1278,632,1230,594,96,77,161.666
26,0,1278,632,1230,594,96,77,4.917
27,0,1278,633,1230,595,96,77,3.802
28,0,1278,633,1230,595,96,77,4.589
29,0,1278,633,1230,595,96,77,4.411
30,0,1278,633,1230,595,96,77,181.554
31,0,1278,633,1230,595,96,77,4.445
32,0,1278,633,1230,595,96,77,4.588
33,0,1278,633,1230,595,96,77,4.862
34,0,1278,633,1230,595,96,77,4.377
35,0,1278,633,1230,595,96,77,4.645
36,0,1278,633,1230,595,96,77,4.547
37,0,1278,633,1230,595,96,77,4.683
38,0,1278,633,1230,595,96,77,4.876
39,0,1278,633,1230,595,96,77,4.134
40,0,1278,633,1230,595,96,77,114.616
41,0,1278,634,1230,596,96,77,4.88
42,0,1278,633,1230,595,96,77,5.509
43,0,1278,634,1230,596,96,77,5.535
44,0,1278,633,1230,595,96,77,5.199
45,0,1278,634,1230,596,96,77,4.148
46,0,1278,633,1230,595,96,77,4.4
47,0,1278,634,1230,596,96,77,4.783
48,0,1278,633,1230,595,96,77,4.256
49,0,1278,634,1230,596,96,77,4.622
50,0,1278,633,1230,595,96,77,155.202
51,0,1278,634,1230,596,96,77,4.095
52,0,1278,633,1230,595,96,77,5.114
53,0,1278,634,1230,596,96,77,4.922
54,0,1278,633,1230,595,96,77,4.327
55,0,1278,634,1230,596,96,77,4.872
56,0,1278,633,1230,595,96,77,4.582
57,0,1278,634,1230,596,96,77,4.543
58,0,1278,633,1230,595,96,77,4.027
59,0,1278,634,1230,596,96,77,4.249
60,0,1278,633,1230,595,96,77,114.143
61,0,1278,634,1230,596,96,77,3.986
62,0,1278,633,1230,595,96,77,5.501
63,0,1278,634,1230,596,96,77,4.851
64,0,1278,633,1230,595,96,77,5.001
65,0,1278,634,1230,596,96,77,4.646
66,0,1278,633,1230,595,96,77,4.432
67,0,1278,634,1230,596,96,77,4.306
68,0,1278,633,1230,595,96,77,4.426
69,0,1278,634,1230,596,96,77,4.618
70,0,1278,633,1230,595,96,77,136.03
71,0,1278,634,1230,596,96,77,3.99
72,0,1278,633,1230,595,96,77,4.117
73,0,1278,634,1230,596,96,77,4.152
74,0,1278,633,1230,595,96,77,4.105
75,0,1278,634,1230,596,96,77,4.466
76,0,1278,633,1230,595,96,77,4.91
77,0,1278,634,1230,596,96,77,5.299
78,0,1278,633,1230,595,96,77,4.997
79,0,1278,634,1230,596,96,77,5.513
80,0,1278,633,1230,595,96,77,136.281
81,0,1278,634,1230,596,96,77,4.747
82,0,1278,633,1230,595,96,77,5.034
83,0,1278,634,1230,596,96,77,4.255
